@CO	shape:(13100, 2)
@CO	dtype:float64
VALUE_0	VALUE_1
-3.6376457401843254e-13	-28.642177953976095
-3.6376457401843254e-13	-28.64217795427195
-3.6376457401843254e-13	-28.641848816567165
-3.6387559632089506e-13	-28.435135333429113
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177945823143
-1.205649857727309e-09	-20.53641515726792
-3.6376457401843254e-13	-28.64217795420103
-4.7139964131637235e-06	-12.264976981170566
-3.6376457401843254e-13	-28.64217777549928
-3.226904726760793e-08	-17.24915764355969
-3.5160707678727476e-11	-24.08350938401371
-3.6376457401843254e-13	-28.64191389397432
-3.6387559632089506e-13	-28.64178449166137
-1.3941633871084047e-05	-11.180637962018855
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217794662541
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64198680916149
-3.6376457401843254e-13	-28.64217795425693
-3.6376457401843254e-13	-28.642177954271947
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177945428955
-3.642086632282826e-13	-28.392938545809777
-5.4975302088422495e-11	-23.61247590563227
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.634687310748713
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-5.4774684621339276e-08	-16.72004715446205
-3.6376457401843254e-13	-28.64217795427197
-2.6774485535896453e-06	-12.830647603774544
-3.6376457401843254e-13	-28.64217795427197
-1.7356704407056611e-09	-20.17187840240916
-1.1012926949216517e-05	-11.416446259297459
-3.6376457401843254e-13	-28.64217795427197
-2.1278582088002373e-06	-13.060395702590917
-5.685951709466508e-12	-25.91246182234758
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642034208267738
-3.6376457401843254e-13	-28.642146298989783
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-5.4387131520616805e-08	-16.72713689893319
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-4.004852005579096e-12	-26.18187639042839
-3.6376457401843254e-13	-28.64036611786276
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64038830857238
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954271496
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-2.0642774434254108e-08	-17.695871741771267
-3.6376457401843254e-13	-28.64142202817433
-3.6376457401843254e-13	-28.64201359926742
-3.6376457401843254e-13	-28.639727722368402
-3.6376457401843254e-13	-28.64217795427197
-2.3613937888411485e-07	-15.258843387600463
-7.94647680990579e-12	-25.58379417996103
-3.6376457401843254e-13	-28.64217795427197
-8.354051224290782e-06	-11.692768180176826
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954074764
-3.6376457401843254e-13	-28.64217795427197
-5.57621685309817e-06	-12.097002832335164
-3.6376457401843254e-13	-28.64217795427195
-3.6376457401843254e-13	-28.64217795407472
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217088137662
-3.6376457401843254e-13	-28.642177954271865
-2.757366665878669e-05	-10.498663139114324
-3.6376457401843254e-13	-28.64217795427197
-1.5855648405338485e-08	-17.959757381147035
-3.6387559632089506e-13	-28.64052773552502
-3.6376457401843254e-13	-28.64217795427184
-3.643196855307451e-13	-28.243749029450075
-1.494721013628464e-11	-24.869067512602566
-2.9509894527990355e-11	-24.228211180799015
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177899247955
-3.6398661862335757e-13	-28.64062461539344
-8.427290587587066e-09	-18.59172297172222
-3.6376457401843254e-13	-28.64217445726135
-3.6376457401843254e-13	-28.641592381401445
-3.6387559632089506e-13	-28.641675708564364
-1.4640190892922789e-08	-18.03952315947262
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-4.0047409832766334e-12	-26.239381627994227
-3.6376457401843254e-13	-28.642177954215676
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-2.184863401311077e-12	-27.236521500576025
-2.4030721856860282e-11	-24.46464802046692
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954271965
-2.0397727396037624e-09	-20.01025389759312
-7.487094277891515e-11	-23.30478145542532
-8.261036854584347e-10	-20.914725351609405
-9.409417689454358e-12	-25.38576362095282
-1.3149981603621796e-08	-18.146865165634047
-7.554574203427755e-07	-14.095942300459471
-2.648220531753509e-11	-24.33280155977893
-3.6509684164798273e-13	-28.636929490243794
-1.4416295934793766e-10	-22.658378954970754
-3.6376457401843254e-13	-28.642177920599867
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64211259079532
-1.1508639546908839e-07	-15.977584096214294
-3.6376457401843254e-13	-28.64217795081371
-4.008064435900849e-10	-21.63842738745826
-3.6376457401843254e-13	-28.64217795427197
-5.8669932190280605e-08	-16.651336016666935
-3.6454173013567015e-13	-28.633670966518125
-3.6376457401843254e-13	-28.642177954171416
-3.6387559632089506e-13	-28.468373773346176
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6398661862335757e-13	-28.641145282947193
-2.151114286697009e-10	-22.25665628058112
-1.9455048683170162e-11	-24.686461985593052
-2.4050875790937454e-08	-17.543091276118755
-5.360711874402568e-13	-27.72156580554367
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.0513689363556011e-09	-20.673192842436908
-3.6376457401843254e-13	-28.64217795427197
-3.814564618065397e-07	-14.779268992781052
-3.416118152244074e-07	-14.889590729197039
-4.4557413314549876e-11	-23.828363552991068
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-2.484359329368857e-09	-19.813164214167667
-2.299660462057318e-12	-26.761192749506804
-3.6376457401843254e-13	-28.64217795427197
-1.1663142118756298e-09	-20.569954160112513
-1.8220072400820797e-07	-15.51815540405666
-1.1702933520596481e-06	-13.65825689750681
-6.065044522718388e-07	-14.315553422794155
-3.9433733206584165e-07	-14.746059305661921
-2.528576276417116e-06	-12.88785540017546
-1.1134544952717818e-09	-20.615478774642096
-3.6376457401843254e-13	-28.64217795427197
-1.3800940446007104e-08	-18.0985202189152
-9.170927909862847e-07	-13.902057897653131
-8.631779477297208e-07	-13.962645551813596
-8.516132143365773e-07	-13.976133066771524
-8.748002322533921e-13	-27.764423740299595
-1.3381797615008573e-06	-13.524201298750828
-3.6376457401843254e-13	-28.64217795427197
-2.79486600529566e-10	-21.998573218701743
-3.301483314510634e-08	-17.2262991694358
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.0467138766845352e-08	-18.375037933891697
-3.6376457401843254e-13	-28.64163464269369
-3.6376457401843254e-13	-28.64217795427197
-7.106964191039289e-07	-14.157020331132617
-4.813648202262044e-09	-19.151797296684315
-2.8034634058649033e-09	-19.6923236835436
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.641721394570876
-3.6376457401843254e-13	-28.64217794665236
-4.832923289899149e-07	-14.54264391889719
-6.33834209284867e-07	-14.271478853667467
-1.8933319840819252e-06	-13.17717304752262
-1.122157922139877e-12	-27.51510587946342
-2.2175616176678403e-08	-17.624279936493817
-1.1203982186458461e-11	-25.169118983455803
-3.1870693123492444e-07	-14.958992215731817
-7.22164530453373e-07	-14.14101328028243
-5.233252307612624e-07	-14.463062400990498
-3.0489539887268435e-07	-15.003294747165842
-2.4595419395589957e-07	-15.218121220900406
-7.614444055836778e-07	-14.088048602940566
-2.059459769387928e-09	-20.00055362752261
-2.2591845061370464e-10	-22.20834427452806
-1.4286483941972072e-06	-13.458782707049638
-3.1686792079099746e-10	-21.871322207307923
-5.285374595209724e-07	-14.453152529216197
-6.237356831584329e-07	-14.287539098164975
-5.725438766979174e-07	-14.373177365427763
-9.565187169546796e-07	-13.859965511891643
-1.7406156995192212e-06	-13.26127245147506
-3.9701482823506495e-08	-17.041881098069418
-8.212801381746182e-07	-14.012402438090009
-2.703579369822684e-07	-15.123521812143935
-1.90158776075533e-06	-13.17282252805586
-9.87376846950383e-13	-27.64345844676268
-8.050091258593461e-07	-14.032413056955633
-2.4164947820537463e-11	-24.4306967447415
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.5439344247525355e-10	-22.594635957753322
-3.1574681030877016e-07	-14.968323013019301
-1.3089362926876902e-11	-25.084948842601992
-1.3946657084207281e-06	-13.482856151581384
-5.344100827975318e-07	-14.442101564942485
-1.061389864887019e-11	-25.215758642714256
-4.062363945234182e-09	-19.32164401472878
-1.3155754263749486e-11	-24.991060458532772
-3.6376457401843254e-13	-28.64217795427197
-8.012549806424296e-07	-14.037087418574743
-4.465633801631341e-08	-16.92427482679897
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217364483125
-8.974020676566496e-08	-16.22634216655938
-6.967774525690196e-07	-14.176800855045816
-1.4754790395588024e-06	-13.42652884850999
-4.401906616990914e-11	-23.855846257045346
-1.0245432243149999e-06	-13.7912641030338
-4.097100936295561e-09	-19.31303768588959
-4.682407510891995e-06	-12.271700394418545
-3.6376457401843254e-13	-28.642145475311512
-6.727814332863069e-07	-14.211846438972797
-4.6517330826167935e-07	-14.58085735467906
-3.007652863151744e-06	-12.71435225652314
-1.4870604747585503e-11	-24.96219500423157
-1.5497642058548422e-10	-22.58885788033798
-3.134719589459323e-08	-17.27815758678096
-5.720021616917315e-07	-14.37412414264388
-3.320019537067509e-09	-19.523190713864636
-1.4933679050588289e-06	-13.414477123735532
-5.2661512744967e-07	-14.456796563928764
-1.1986965371968417e-06	-13.634275963083585
-3.6376457401843254e-13	-28.642160426355694
-9.470479955808742e-12	-25.42723195618359
-3.8596903451093567e-13	-28.554516871992735
-2.040329571961763e-10	-22.315247750548274
-6.964785402241436e-06	-11.874647264455014
-5.808131753326506e-13	-28.173983094706195
-3.065527304224602e-08	-17.300440455008136
-1.2772939927963023e-09	-20.47922005333911
-4.5138573656067216e-06	-12.308360844220434
-3.6376457401843254e-13	-28.642177944202707
-1.1695540188927378e-05	-11.356308803763516
-3.6376457401843254e-13	-28.64217795427197
-3.640976409258201e-13	-28.641125104783598
-4.728466533321374e-07	-14.564495995095958
-3.506806392550299e-06	-12.560806477742462
-26.44159909275325	-3.285094418714607e-12
-26.4449484366619	-3.2742142330732804e-12
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.642086632282826e-13	-28.605531830413806
-1.0966555441527248e-10	-22.937154249830318
-3.6376457401843254e-13	-28.642177849364543
-3.640976409258201e-13	-28.3167978141329
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795379875
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217788539178
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-8.080692281975388e-09	-18.633711425927284
-3.6376457401843254e-13	-28.64217795427197
-1.0720693163768225e-06	-13.745920481668298
-4.4335207727286274e-10	-21.53647122642096
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642176900740996
-3.6376457401843254e-13	-28.64217795425213
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-4.370043771295684e-10	-21.552184618293474
-3.6376457401843254e-13	-28.642177800079754
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217630283872
-9.909367770788435e-11	-23.030743164543715
-2.4543751753203225e-08	-17.522789284722865
-3.6376457401843254e-13	-28.642177954271173
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.555941252241613
-3.6376457401843254e-13	-28.48811338703697
-3.642086632282826e-13	-27.816465939665516
-3.6376457401843254e-13	-28.642173912322058
-4.004296894066783e-12	-26.3687939814386
-3.6376457401843254e-13	-28.64217795427138
-6.7956586469186675e-09	-18.806928682917682
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-7.348394115425094e-11	-23.33173992135973
-8.259265493748558e-11	-23.21812007951951
-2.2310486791354833e-12	-26.564842186332495
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642173167512627
-1.449422859511884e-09	-20.35218467574637
-8.877470980550584e-11	-23.14357213011848
-3.6376457401843254e-13	-28.64217795427197
-3.6443070783320763e-13	-27.50777272555013
-3.6376457401843254e-13	-28.52402904356589
-2.183864200588914e-12	-27.13616939216108
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.6421778984433
-3.6376457401843254e-13	-28.642177937602227
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177368863226
-3.6376457401843254e-13	-28.642177488522698
-3.6376457401843254e-13	-28.642168779808195
-4.699654554407573e-10	-21.479920996179228
-3.6376457401843254e-13	-28.64217795427197
-8.826102942949277e-08	-16.24296130729389
-1.516331584000552e-05	-11.09663904719443
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-6.463163337855349e-13	-28.048057716990385
-9.173135565587742e-07	-13.901817293448408
-3.6376457401843254e-13	-28.64217795427197
-3.600968095929247e-08	-17.13947185238739
-3.6376457401843254e-13	-28.64217795427197
-3.6531888625290776e-13	-28.6354620935875
-4.752138127450678e-10	-21.466403030315472
-6.037753630394604e-11	-23.530935233399184
-9.002601115137843e-07	-13.920582448496315
-1.491157197719417e-11	-24.952175400488457
-6.970447308796146e-07	-14.176417720966914
-9.978855864400948e-07	-13.817627633236574
-6.152090503697139e-10	-21.20957053067463
-1.6860449209565864e-06	-13.293126029566759
-1.7231421844954298e-10	-22.479215590121242
-3.643196855307451e-13	-28.63703301236078
-3.6376457401843254e-13	-28.64217795427197
-4.4256417958132843e-07	-14.630679677380089
-3.7075897907357103e-13	-28.622954021590342
-2.940511112381472e-09	-19.64476833101796
-2.4611049476153113e-08	-17.52007200213787
-2.3050499842192096e-09	-19.88845078622722
-6.03886385341923e-11	-23.522325606553686
-1.0808434702802572e-09	-20.64517410083398
-2.978049529200888e-09	-19.631814556778757
-1.5640678391326546e-07	-15.670803195027615
-1.1671359329001874e-07	-15.963544853768534
-4.864570246621014e-09	-19.141245785792528
-1.5873397664623035e-06	-13.353452195909671
-1.3090806216808915e-11	-25.07629694735198
-1.0195824661773933e-06	-13.79611782359745
-1.4124884505917201e-06	-13.470158218410353
-3.360810136299186e-07	-14.9059119693618
-1.5316766833195494e-06	-13.389148343311124
-1.6863165919200895e-08	-17.89810879718964
-6.89695214106667e-07	-14.187015932987379
-1.0048053452060834e-06	-13.810717122582263
-1.4636499179321305e-08	-18.03973685396273
-1.0628463759099205e-06	-13.75456051606639
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.649858193455202e-13	-28.637533250053984
-3.6397907465790524e-09	-19.43132415815995
-1.4655572740385203e-06	-13.433275318388834
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.588653471238754
-3.6376457401843254e-13	-28.577396537563935
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-6.771477822908878e-11	-23.412324644452646
-3.6376457401843254e-13	-28.642177954271965
-3.6376457401843254e-13	-28.64217795427197
-2.979496260824277e-09	-19.631564133504895
-1.717087471819756e-06	-13.274881960999828
-2.0457682853303183e-07	-15.402320066190498
-3.6376457401843254e-13	-28.64217795427187
-5.9159076470916006e-08	-16.643029798011018
-3.270400339427937e-09	-19.53831781439671
-3.6376457401843254e-13	-28.64217795427197
-1.2764597253078769e-06	-13.571420469137786
-2.046512959097413e-11	-24.570185285862156
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-4.0589259731049765e-10	-21.623542733529632
-3.1155888019496203e-07	-14.98167609199159
-3.6376457401843254e-13	-28.64177324009703
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954271965
-3.6376457401843254e-13	-28.642177918243537
-3.6376457401843254e-13	-28.532297268600843
-7.64638352634961e-12	-25.597086601337136
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642176124058263
-5.618283616115605e-13	-28.053459896131514
-2.6360709726169773e-09	-19.753778767011724
-2.864734312546524e-07	-15.06562075795793
-7.876324816247227e-07	-14.054235555303446
-7.905911051930836e-07	-14.050484397394973
-6.354016041654198e-07	-14.269009548040156
-6.947122718758969e-07	-14.17976900958631
-5.6033835049151826e-06	-12.09214276108983
-1.0585071708035798e-10	-22.964286492304677
-1.481931244384782e-11	-24.959516382809092
-1.4888923427491818e-11	-24.91493173745829
-5.774146074055686e-07	-14.364705988449497
-4.6012480409141077e-07	-14.591769103480978
-1.5270025402469578e-06	-13.392204799829667
-7.976764249129076e-10	-20.948822827265825
-3.6376457401843254e-13	-28.642177954263175
-2.049622947475349e-07	-15.400435941340364
-7.889799924498675e-13	-27.158901146658785
-3.7508884886960914e-13	-28.606123337816413
-3.279311433512788e-09	-19.535754195442856
-3.6376457401843254e-13	-28.642177954270863
-7.64505125872006e-12	-25.673628886277783
-3.6376457401843254e-13	-28.642173539617332
-1.1353568640792844e-09	-20.596602407501177
-8.213099922382838e-09	-18.617557869674258
-7.66898929221993e-06	-11.778329572495227
-3.6376457401843254e-13	-28.64211745186674
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-2.012027600084565e-09	-20.024070867524784
-3.6376457401843254e-13	-28.6421779394726
-3.6376457401843254e-13	-28.64217795427197
-1.4429931425863352e-06	-13.448791900617191
-3.6376457401843254e-13	-28.642061981480012
-3.6376457401843254e-13	-28.642177954270995
-3.6376457401843254e-13	-28.642174109063937
-3.6376457401843254e-13	-28.64217794510787
-6.01789174048406e-11	-23.54271998890396
-3.043596301377516e-06	-12.702472066838968
-5.564271265967591e-12	-25.91415085155546
-1.6940869174697504e-06	-13.288367421721604
-3.6376457401843254e-13	-28.642177952835702
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.751092049140368e-10	-22.46454950116795
-3.733124920302089e-13	-27.97275228968625
-4.952033227922925e-11	-23.732791520481744
-3.6376457401843254e-13	-28.64195456935442
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177953418788
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-9.10851862268025e-08	-16.211476925625334
-4.030881184391433e-11	-23.954218748397224
-1.4399037517875968e-12	-27.26482366769195
-5.752380238810417e-10	-21.27587386911861
-3.353530079908129e-06	-12.605498513900741
-5.122826551851034e-09	-19.089495167363527
-3.6376457401843254e-13	-28.64217795427197
-1.1840099564675022e-06	-13.646603934121995
-1.719389908227953e-09	-20.18148403164708
-6.402806063121602e-11	-23.466401655445253
-2.0533674344180852e-07	-15.398614076547348
-8.095368455196539e-06	-11.724222423221438
-3.6376457401843254e-13	-28.64217795427197
-5.666196374876087e-07	-14.383578121100083
-1.842583003119902e-06	-13.204343112424198
-8.965129361104829e-09	-18.529881400577928
-1.5451528945220616e-12	-27.193420121191224
-4.871641423598305e-10	-21.44267153145996
-7.141454094750088e-12	-25.66065413629222
-1.7242979266085534e-06	-13.270691212648865
-1.4240936642706536e-06	-13.46197539342918
-3.408339324717513e-06	-12.589287016159844
-2.7321206408359444e-10	-22.022712507941108
-1.826847456642966e-08	-17.818075560766527
-3.896274969328317e-10	-21.665275921943827
-8.921500642133928e-07	-13.929632440864918
-3.853238200735021e-08	-17.071758437848594
-3.6376457401843254e-13	-28.64217795427197
-7.3854703724896e-07	-14.1185809912704
-8.034812876145381e-08	-16.33690352182608
-2.9544025559324893e-09	-19.640189670869457
-5.487802379189333e-09	-19.02082709058873
-3.6645682443547933e-06	-12.51680189442322
-3.346032895201745e-10	-21.81943719401872
-9.06220487539855e-10	-20.821520255448284
-8.873587847846309e-08	-16.23760499358132
-5.882066752005422e-07	-14.346188995860448
-8.057079370904496e-07	-14.031545689526471
-7.564575585372602e-07	-14.094619015952384
-8.4983853565479e-08	-16.280804602566914
-1.9001525741746406e-08	-17.778758153444087
-1.0103452591225803e-07	-16.10780529633119
-3.9090172582190164e-07	-14.75481036727838
-2.1625138296732516e-07	-15.34682255198034
-6.08116548783677e-08	-16.615472649218603
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217780539535
-2.1692566076758624e-09	-19.948904559273537
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.643399472062157e-09	-20.226648230027553
-3.9795944317688736e-13	-28.55187463722609
-3.5250154336030626e-06	-12.555627329427606
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.637092839595258
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.637775249959944
-3.6376457401843254e-13	-28.642177954270714
-5.195270325053514e-10	-21.379004911083143
-1.2218571654509791e-05	-11.312559653111093
-3.6376457401843254e-13	-28.642177639719385
-3.6742830999969556e-13	-28.628042956024906
-6.548146685991796e-08	-16.541505781416003
-3.6376457401843254e-13	-28.64217633931635
-4.649476116946882e-06	-12.278758275549638
-3.6387559632089506e-13	-28.641799060657643
-1.6703505617554626e-07	-15.605059902429353
-3.6376457401843254e-13	-28.64217794362761
-3.6376457401843254e-13	-28.642175620594536
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217706338272
-3.6376457401843254e-13	-28.64047308659827
-3.6376457401843254e-13	-28.64217795427111
-3.6376457401843254e-13	-28.642177953951773
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217794887368
-1.639834545319463e-06	-13.320916050755374
-3.6376457401843254e-13	-28.64217795427197
-3.6531888625290776e-13	-28.637743512903484
-1.297631279928435e-06	-13.554970787556634
-7.584642819358223e-08	-16.394558505034478
-3.728684028203588e-13	-28.56655627221111
-3.6376457401843254e-13	-28.642177946417487
-3.6376457401843254e-13	-28.64217782749445
-5.336638353448109e-10	-21.352574333192795
-3.6531888625290776e-13	-28.637768815770738
-4.4386490982706306e-08	-16.930330387807185
-1.0665768651607621e-07	-16.053647251254926
-1.4628337133282265e-06	-13.43513557538461
-1.8350487235307966e-07	-15.511026867081215
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954271872
-3.6376457401843254e-13	-28.642177950067186
-3.0616445489961563e-09	-19.60452153145389
-3.6809444381447065e-13	-28.630325151113002
-2.089681829242629e-07	-15.381082748869838
-3.6376457401843254e-13	-28.642175637152533
-3.6376457401843254e-13	-28.640268626567437
-3.6376457401843254e-13	-28.642177954270778
-3.6376457401843254e-13	-28.642177954184803
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6387559632089506e-13	-28.226029981497724
-3.6376457401843254e-13	-28.642169103698702
-3.6376457401843254e-13	-28.64217795427197
-3.817501870173601e-13	-28.35491772108754
-3.25300897330294e-12	-26.303040563861774
-9.778030322649123e-07	-13.837958065677398
-8.273065565944648e-11	-23.225515166267908
-1.2596090837035945e-11	-25.156439739090846
-3.6376457401843254e-13	-28.641220537710076
-3.6376457401843254e-13	-28.642172423829667
-2.2675014972883822e-06	-12.996833278036325
-1.100003421683482e-11	-25.19999244221678
-7.196806145470802e-08	-16.447039664472474
-3.6376457401843254e-13	-28.64217795427197
-3.643196855307451e-13	-28.626292982869344
-1.852906716948155e-12	-26.780847237015223
-3.927746722309777e-08	-17.052621749232863
-2.5339753556563593e-07	-15.188305602747446
-1.379594755102076e-08	-18.09885681778407
-2.3461465364915668e-07	-15.26532092827264
-1.9266044876120603e-07	-15.462334731079315
-1.3017642519486117e-11	-25.090160208002533
-3.314195029524569e-10	-21.825004360517955
-6.512127303515136e-07	-14.244430450832676
-4.914159648650163e-07	-14.5259753657888
-4.433544718573934e-07	-14.628897241028524
-8.962076440410804e-07	-13.925094488309357
-1.7693481690339574e-06	-13.244900446084879
-8.836841556836283e-07	-13.939167300822184
-8.697183043193668e-07	-13.9550962348696
-3.2735677774065053e-07	-14.93221683408125
-3.6376457401843254e-13	-28.64217795427197
-3.9302296167553763e-07	-14.74939820312643
-1.0892234725279337e-08	-18.33526124718689
-1.646995518245209e-06	-13.316558812764884
-5.531562485838748e-09	-19.012908298630936
-4.670764537917371e-07	-14.576773916175087
-3.164933872923381e-06	-12.663380058566775
-1.353195333564372e-12	-27.32841294242293
-3.9795255541430485e-06	-12.43434977560757
-1.1234069230425803e-11	-25.191189343755997
-1.604935193244561e-06	-13.34242829414685
-2.957972380496221e-05	-10.428436214411116
-3.6376457401843254e-13	-28.64217795427197
-1.676757122037742e-09	-20.20601796338814
-5.419553694707702e-13	-28.240554781694037
-1.119174747321594e-08	-18.30804091681821
-1.913420199506355e-07	-15.469206780969357
-1.1192213822397434e-11	-25.173285648539668
-1.0112482989876881e-07	-16.10691483812902
-1.3374647445107968e-08	-18.129894211833395
-1.3591488490227732e-09	-20.41660153026321
-1.3447836061386553e-07	-15.821859325108052
-3.2745354761054557e-09	-19.537192033597368
-3.6376457401843254e-13	-28.642177954271943
-1.1953106837658822e-09	-20.545299715117945
-3.648747970430577e-13	-28.547237015854694
-3.6376457401843254e-13	-28.64217795427197
-2.3927768710851893e-08	-17.54823380527391
-3.6376457401843254e-13	-28.64217795427197
-5.063560126750133e-10	-21.402709578026208
-3.6376457401843254e-13	-28.636193495725653
